cart_id,customer_id,created_at,updated_at,cart_total,status
CART-90542810,CUST-9605,2026-01-16T15:30:43,2026-01-16T16:01:25,4291.38,abandoned
CART-34026045,CUST-9605,2026-02-07T17:08:55,2026-02-07T17:18:26,1721.45,abandoned
CART-77143172,CUST-9605,2026-03-26T05:56:16,2026-03-26T06:01:18,794.42,abandoned
CART-75831281,CUST-9605,2026-04-10T10:07:46,2026-04-10T10:30:14,3688.6,abandoned
CART-60461695,CUST-11041,2026-04-04T16:39:50,2026-04-04T16:47:13,858.54,converted
CART-14671871,CUST-11041,2026-04-14T13:30:54,2026-04-14T13:41:05,862.49,abandoned
CART-07117791,CUST-11041,2026-04-16T02:32:48,2026-04-16T02:50:48,993.13,abandoned
CART-42357849,GUEST-100807,2025-07-13T01:13:56,2025-07-13T01:31:19,2118.45,abandoned
CART-78741899,GUEST-103414,2025-09-17T07:35:59,2025-09-17T07:54:55,1758.09,abandoned
CART-32714172,CUST-6656,2025-08-11T10:51:22,2025-08-11T11:14:57,4657.58,converted
CART-44840395,CUST-6656,2025-11-11T04:12:55,2025-11-11T04:33:23,2908.75,abandoned
CART-42822943,GUEST-102773,2025-10-07T21:15:38,2025-10-07T21:17:43,49.41,abandoned
CART-70290161,CUST-10407,2025-09-20T14:43:08,2025-09-20T14:54:40,0.0,emptied
CART-38604288,CUST-10407,2025-10-20T12:24:25,2025-10-20T12:38:06,648.71,abandoned
CART-40737558,CUST-5690,2025-08-22T09:59:13,2025-08-22T10:23:26,3977.42,abandoned
CART-97850134,CUST-5690,2025-10-09T06:10:03,2025-10-09T06:31:36,4037.91,abandoned
CART-83264869,CUST-5690,2025-11-15T09:02:14,2025-11-15T09:33:20,4698.1,converted
CART-11979684,CUST-5690,2025-12-12T07:42:37,2025-12-12T07:59:05,1477.98,converted
CART-06431531,CUST-5690,2026-02-23T14:45:05,2026-02-23T15:24:02,7265.1,abandoned
CART-26545295,CUST-5690,2026-03-27T19:47:48,2026-03-27T20:04:09,2093.95,abandoned
CART-71688778,GUEST-103790,2026-03-02T13:40:09,2026-03-02T13:43:27,1329.15,abandoned
CART-39495698,CUST-8877,2025-07-31T07:34:48,2025-07-31T08:03:35,5023.07,abandoned
CART-89093299,CUST-8877,2025-09-10T12:35:10,2025-09-10T13:02:43,7716.15, abandoned 
CART-95171918,CUST-8877,2025-10-14T12:34:43,2025-10-14T12:58:52,4211.1,abandoned
CART-74034298,CUST-8877,2025-11-08T20:29:07,2025-11-08T20:48:27,3254.75,abandoned
CART-56840592,CUST-6664,2025-12-31T19:40:04,2025-12-31T19:54:34,1004.66,converted
CART-97180783,CUST-6664,2026-03-15T23:57:26,2026-03-15T23:58:55,0.0,emptied
CART-66772156,CUST-6664,2026-04-16T11:15:43,2026-04-16T11:23:33,0.0,emptied
CART-70251768,CUST-10136,2025-11-16T02:23:29,2025-11-16T02:28:46,430.97,abandoned
CART-55992788,CUST-10136,2025-12-27T16:04:55,2025-12-27T16:08:14,76.15,abandoned
CART-26811932,GUEST-101236,2025-05-26T23:15:58,2025-05-26T23:20:55,777.46,converted
CART-99343879,CUST-8017,2026-03-07T03:04:16,2026-03-07T03:16:26,1541.64,  abandoned 
CART-95643560,CUST-10910,2026-02-27T08:47:05,2026-02-27T08:57:11,174.17,Abandoned
CART-32474059,CUST-10910,2026-03-30T01:21:52,2026-03-30T01:36:51,0.0,emptied
CART-96470232,CUST-9945,2025-06-27T04:31:27,2025-06-27T04:38:08,0.0,emptied
CART-48729626,CUST-9945,2025-07-19T10:14:08,2025-07-19T10:35:27,2909.65,abandoned
CART-23419322,CUST-9945,2025-08-09T17:36:13,2025-08-09T17:53:35,1963.99,abandoned
CART-07900593,CUST-9945,2025-08-30T08:48:56,2025-08-30T08:59:33,2198.89,abandoned
CART-84259269,CUST-6258,2025-12-18T02:47:16,2025-12-18T02:51:05,1110.48,abandoned
CART-20428195,CUST-10933,2025-11-18T04:28:37,2025-11-18T04:52:45,4741.17,abandoned
CART-81196169,CUST-10933,2025-12-19T01:58:10,2025-12-19T02:18:40,0.0,emptied
CART-79842487,GUEST-101542,2026-02-11T05:35:54,2026-02-11T05:55:35,2256.54,abandoned
CART-62009965,CUST-6274,2026-01-12T16:56:09,2026-01-12T17:17:52,3719.95,abandoned
CART-30820954,CUST-6274,2026-02-01T10:14:00,2026-02-01T10:25:07,1037.97,abandoned
CART-37309849,CUST-6274,2026-03-01T10:55:36,2026-03-01T11:20:05,5529.24,abandoned
CART-22473851,CUST-6274,2026-03-23T03:05:04,2026-03-23T03:29:23,3328.61,abandoned
CART-80959226,CUST-6274,2026-04-06T01:34:30,2026-04-06T01:58:47,2744.47,abandoned
CART-79310794,CUST-9947,2026-01-29T16:42:15,2026-01-29T16:56:37,1237.06,abandoned
CART-76114369,CUST-9947,2026-02-27T03:17:42,2026-02-27T03:35:59,0.0,emptied
CART-97360597,CUST-9947,2026-02-28T23:13:25,2026-02-28T23:43:41,3844.58,abandoned
CART-62306208,CUST-5913,2026-04-02T13:08:22,2026-04-02T13:13:21,269.19,abandoned
CART-84557826,CUST-5913,2026-04-06T08:56:58,2026-04-06T09:16:47,1133.0,abandoned
CART-96648444,CUST-9745,2026-03-02T03:30:33,2026-03-02T03:41:57,292.22, converted 
CART-06681400,GUEST-101718,2025-09-08T05:46:44,2025-09-08T06:01:09,2017.41,abandoned
CART-64787231,CUST-7871,2026-01-05T22:51:19,2026-01-05T22:54:57,27.28,abandoned
CART-18780402,CUST-7871,2026-01-25T06:00:34,2026-01-25T06:00:42,257.1,abandoned
CART-54154688,CUST-7871,2026-02-14T13:18:26,2026-02-14T13:37:30,818.96,abandoned
CART-70827586,CUST-8747,2026-04-07T03:41:57,2026-04-07T03:55:18,1255.33,abandoned
CART-90759382,CUST-5117,2025-07-12T10:57:46,2025-07-12T11:25:28,4775.13,abandoned
CART-87149634,CUST-5117,2025-07-30T03:30:04,2025-07-30T03:48:33,2297.4,converted
CART-26624009,CUST-5117,2025-08-25T04:18:33,2025-08-25T04:41:44,3496.57,abandoned
CART-87419450,CUST-5117,2025-09-11T10:05:19,2025-09-11T10:33:42,4116.03,abandoned
CART-17804012,CUST-5117,2025-09-24T21:48:34,2025-09-24T22:01:09,3178.68,abandoned
CART-12809634,CUST-5117,2025-10-24T06:36:35,2025-10-24T06:47:52,1465.88,abandoned
CART-54999383,CUST-5117,2025-12-03T18:44:46,2025-12-03T18:57:50,2230.97,abandoned
CART-47087323,CUST-5117,2026-01-12T22:22:51,2026-01-12T22:46:55,2938.13,abandoned
CART-04434528,GUEST-100889,2025-09-06T18:44:16,2025-09-06T18:57:30,1366.79,abandoned
CART-04719692,CUST-7342,2026-01-31T19:33:01,2026-01-31T19:41:15,584.74,abandoned
CART-50160965,CUST-7342,2026-03-23T05:24:28,2026-03-23T05:34:15,835.58,abandoned
CART-03841085,CUST-7342,2026-04-05T09:52:47,2026-04-05T10:01:56,3891.08,abandoned
CART-94000649,GUEST-103387,2026-02-12T08:08:33,2026-02-12T08:16:34,309.0,abandoned
CART-04663757,CUST-10769,2026-04-14T00:08:42,2026-04-14T00:21:41,1353.99,abandoned
CART-96153673,CUST-10769,2026-04-16T22:54:21,2026-04-16T22:58:41,137.24, Abandoned  
CART-51111383,CUST-8233,2025-11-07T22:47:26,2025-11-07T22:50:03,577.02,abandoned
CART-27429000,CUST-8233,2025-11-27T17:38:28,2025-11-27T17:40:43,0.0,emptied
CART-69947755,CUST-7478,2026-03-19T18:40:21,2026-03-19T18:59:52,0.0,emptied
CART-34944132,CUST-7478,2026-03-25T05:36:58,2026-03-25T05:49:40,1723.35,abandoned
CART-31424540,GUEST-103811,2026-01-31T01:37:28,2026-01-31T01:40:16,561.09,abandoned
CART-73435331,CUST-10622,2025-08-06T12:51:09,2025-08-06T13:26:12,3523.87,abandoned
CART-67625902,CUST-10622,2025-08-25T16:58:14,2025-08-25T17:16:48,2405.4,abandoned
CART-96293666,CUST-10622,2025-11-19T04:54:06,2025-11-19T05:09:59,1432.6,converted
CART-21918123,CUST-7939,2026-04-15T10:07:45,2026-04-15T10:21:20,1655.47, abandoned  
CART-12398202,CUST-7939,2026-04-16T22:14:52,2026-04-16T22:36:30,2093.36,abandoned
CART-10855096,GUEST-102377,2026-02-02T03:12:59,2026-02-02T03:24:12,784.88,converted
CART-97831712,GUEST-102377,2026-04-11T19:08:03,2026-04-11T19:25:57,1910.48,  abandoned  
CART-41695841,CUST-7741,2026-03-14T17:22:15,2026-03-14T17:33:48,2796.05,abandoned
CART-35293045,CUST-7741,2026-04-16T19:25:15,2026-04-16T19:53:55,2528.33,abandoned
CART-88139323,CUST-5175,2026-04-14T23:43:55,2026-04-15T00:04:48,2506.54, abandoned  
CART-43731763,GUEST-101805,2026-02-13T18:50:58,2026-02-13T18:53:53,0.0,emptied
CART-95448986,GUEST-101805,2026-04-13T11:27:42,2026-04-13T11:34:02,190.93,abandoned
CART-58103164,GUEST-101139,2026-01-12T01:45:42,2026-01-12T01:54:22,495.95,abandoned
CART-46384772,GUEST-103146,2026-03-02T12:33:35,2026-03-02T12:46:14,1243.04,abandoned
CART-41444376,GUEST-103681,2026-04-01T02:05:55,2026-04-01T02:09:10,198.81,abandoned
CART-91265308,CUST-9878,2026-02-24T18:39:54,2026-02-24T18:56:45,2633.93,converted
CART-66535403,CUST-9878,2026-03-18T09:12:06,2026-03-18T09:57:38,6086.95,abandoned
CART-32928463,CUST-9878,2026-03-19T10:01:12,2026-03-19T10:16:17,2439.67,abandoned
CART-64069952,CUST-9878,2026-04-09T12:23:37,2026-04-09T12:42:45,0.0,emptied
CART-30431097,CUST-9878,2026-04-10T02:12:02,2026-04-10T02:43:18,6998.84,abandoned
CART-29688406,CUST-9510,2025-11-25T00:53:27,2025-11-25T01:00:29,315.24,abandoned
CART-61071834,CUST-9510,2026-02-26T11:09:36,2026-02-26T11:22:00,0.0,emptied
CART-25429727,CUST-10566,2026-03-12T17:41:29,2026-03-12T17:49:11,556.78,abandoned
CART-05095467,CUST-10566,2026-04-11T10:06:41,2026-04-11T10:27:00,825.5,converted
CART-50693845,CUST-8025,2026-01-27T09:36:20,2026-01-27T09:48:26,1876.84,converted
CART-06927466,CUST-10445,2025-11-14T17:25:06,2025-11-14T17:25:35,321.08,abandoned
CART-37252020,CUST-10445,2025-12-29T22:00:46,2025-12-29T22:01:00,0.0,emptied
CART-14071215,CUST-5488,2025-12-28T11:21:58,2025-12-28T11:34:50,0.0,emptied
CART-07982756,CUST-5488,2026-02-02T08:46:33,,1058.27,abandoned
CART-15897651,GUEST-103341,2025-10-12T08:03:09,2025-10-12T08:06:28,565.49,abandoned
CART-57580248,GUEST-103341,2025-11-23T23:29:46,2025-11-23T23:34:22,387.06,abandoned
CART-74758118,CUST-8538,2026-04-03T22:03:18,2026-04-03T22:13:02,0.0,emptied
CART-42918090,GUEST-103445,2025-07-07T13:17:21,,2251.36,converted
CART-20241136,CUST-10015,2026-03-16T07:14:08,2026-03-16T07:27:51,2937.28,abandoned
CART-52676511,CUST-10015,2026-04-01T06:33:38,2026-04-01T06:55:31,2867.47,  abandoned  
CART-67428326,CUST-10015,2026-04-15T10:17:10,2026-04-15T10:26:32,695.48,abandoned
CART-40116880,CUST-10015,2026-04-16T23:18:51,2026-04-16T23:25:23,1539.72,converted
CART-98224411,CUST-6298,2025-12-07T09:47:44,2025-12-07T10:05:51,2510.54,abandoned
CART-27211881,CUST-6298,2026-02-12T09:53:19,2026-02-12T10:20:46,0.0,emptied
CART-87000375,CUST-10809,2026-04-08T23:32:15,2026-04-08T23:46:25,1151.29,converted
CART-78742516,CUST-10098,2026-03-07T07:04:46,2026-03-07T07:16:42,1976.04,converted
CART-92544426,CUST-10098,2026-03-31T08:05:39,2026-03-31T08:22:07,4056.02,converted
CART-26887016,CUST-8357,2026-01-23T15:46:47,2026-01-23T16:00:37,502.49,abandoned
CART-09973478,GUEST-100897,2026-03-18T15:09:56,2026-03-18T15:17:42,1172.96,abandoned
CART-42573631,GUEST-100897,2026-04-08T11:12:41,2026-04-08T11:33:45,1972.83,abandoned
CART-81171842,GUEST-100897,2026-04-13T10:39:08,2026-04-13T10:54:38,1849.1,abandoned
CART-66773441,GUEST-100897,2026-04-15T15:16:59,2026-04-15T15:26:08,1073.64,abandoned
CART-42089452,CUST-10164,2026-01-19T18:30:09,2026-01-19T18:35:17,308.86,converted
CART-52498197,CUST-6334,2026-03-13T01:27:28,2026-03-13T01:33:42,754.69,abandoned
CART-78490171,CUST-6334,2026-03-28T13:48:53,2026-03-28T13:51:24,1764.31,abandoned
CART-79353910,CUST-6334,2026-04-13T22:12:03,2026-04-13T22:34:27,1116.69,abandoned
CART-02263746,CUST-6334,2026-04-14T11:20:42,2026-04-14T11:42:57,2879.35,abandoned
CART-20710789,CUST-6334,2026-04-16T11:22:50,2026-04-16T11:31:56,795.26,  abandoned 
CART-62887187,CUST-5514,2025-08-19T05:19:14,2025-08-19T05:36:23,1992.2,abandoned
CART-86785016,CUST-5232,2026-04-05T17:11:05,2026-04-05T17:21:19,408.32, abandoned 
CART-00929723,CUST-8519,2026-04-09T04:42:50,2026-04-09T04:54:24,687.46,converted
CART-74751298,CUST-8519,2026-04-10T07:19:39,2026-04-10T07:32:46,979.77,abandoned
CART-66264471,CUST-8519,2026-04-14T10:32:29,2026-04-14T10:45:23,1126.73,abandoned
CART-92228310,CUST-6544,2025-06-10T19:13:12,2025-06-10T19:28:33,1993.39, abandoned  
CART-05079852,CUST-6544,2025-08-03T01:02:00,2025-08-03T01:22:52,1537.96,abandoned
CART-08889495,CUST-6544,2025-10-21T06:00:18,2025-10-21T06:09:15,0.0,emptied
CART-77287976,GUEST-103794,2026-01-27T01:28:43,2026-01-27T01:32:22,579.15,converted
CART-05004160,CUST-7144,2025-07-06T11:45:15,2025-07-06T12:10:37,0.0,emptied
CART-24197844,CUST-6034,2026-02-27T12:45:50,2026-02-27T12:59:48,669.16,abandoned
CART-82587385,CUST-6034,2026-04-04T19:31:15,2026-04-04T19:36:07,1656.56,abandoned
CART-57607081,CUST-6034,2026-04-10T20:43:53,2026-04-10T20:44:05,459.48,abandoned
CART-28945227,GUEST-100426,2025-11-26T09:48:54,2025-11-26T09:59:23,685.44,abandoned
CART-52453018,GUEST-102975,2025-06-12T15:09:37,2025-06-12T15:17:01,0.0,emptied
CART-67131268,CUST-6499,2025-06-26T18:30:38,2025-06-26T18:36:14,1160.32,abandoned
CART-39334351,CUST-6499,2025-07-25T01:22:42,2025-07-25T01:34:39,1241.43,abandoned
CART-46435577,CUST-10871,2025-12-22T23:42:43,2025-12-23T00:02:47,1880.46,abandoned
CART-52513463,CUST-10871,2026-01-19T01:47:27,2026-01-19T02:04:40,1009.03,abandoned
CART-78956440,CUST-10871,2026-02-24T18:06:08,2026-02-24T18:25:13,2127.45,converted
CART-60490139,CUST-5474,2025-09-03T10:49:03,,1959.66,abandoned
CART-53589461,CUST-5474,2025-10-07T00:30:05,2025-10-07T00:49:34,2105.64, abandoned 
CART-54323244,CUST-5474,2025-10-22T00:05:10,2025-10-22T00:08:08,586.35,abandoned
CART-04547048,CUST-6806,2026-03-31T03:27:10,2026-03-31T03:43:00,929.89,Abandoned
CART-24446000,CUST-6806,2026-04-15T11:09:17,2026-04-15T11:13:52,157.07,Converted
CART-45628158,CUST-10248,2025-10-17T15:07:22,2025-10-17T15:17:10,541.73,abandoned
CART-45753298,CUST-7551,2025-10-15T22:32:26,2025-10-15T22:56:55,4756.91,abandoned
CART-50802293,CUST-7551,2026-01-02T23:39:06,2026-01-02T23:46:36,1057.43,abandoned
CART-86790063,CUST-7551,2026-01-27T09:35:23,2026-01-27T09:42:48,1548.1,abandoned
CART-03225982,CUST-7551,2026-02-28T06:52:00,2026-02-28T06:59:49,1006.62,abandoned
CART-21303543,CUST-7551,2026-04-16T12:10:54,2026-04-16T12:28:13,0.0,emptied
CART-84228968,CUST-7996,2025-12-21T04:57:09,2025-12-21T05:01:09,206.02,abandoned
CART-44497842,CUST-7487,2026-02-17T19:00:06,2026-02-17T19:22:41,2060.58,abandoned
CART-92043393,CUST-7487,2026-03-09T05:07:10,2026-03-09T05:15:38,543.76,abandoned
CART-51329386,GUEST-100793,2026-04-02T00:27:29,2026-04-02T00:45:31,1321.06,abandoned
CART-62687450,CUST-10474,2025-06-15T22:14:24,2025-06-15T22:21:26,515.98,abandoned
CART-84968414,CUST-10474,2025-08-23T07:25:42,2025-08-23T07:34:28,797.24,abandoned
CART-74103701,CUST-10474,2025-09-22T16:56:06,2025-09-22T17:13:29,754.22,abandoned
CART-78062427,CUST-10474,2025-10-22T12:11:56,2025-10-22T12:21:34,325.34,abandoned
CART-88373292,CUST-7706,2025-08-19T11:39:52,2025-08-19T11:54:30,1773.63,abandoned
CART-38642109,CUST-7706,2025-10-19T00:53:38,2025-10-19T00:54:47,0.0,emptied
CART-35261724,CUST-9015,2026-03-25T11:34:31,2026-03-25T11:40:12,500.51,abandoned
CART-17848507,CUST-9015,2026-03-29T03:46:42,2026-03-29T04:00:01,567.71,converted
CART-35942741,CUST-9015,2026-04-14T03:53:16,2026-04-14T03:59:13,552.19,abandoned
CART-94397303,CUST-9723,2026-03-07T14:59:42,2026-03-07T15:05:04,0.0,emptied
CART-51026763,CUST-9723,2026-04-16T13:46:10,2026-04-16T13:47:00,0.0,emptied
CART-56617849,GUEST-100926,2026-01-26T01:24:11,2026-01-26T01:43:59,1356.12,abandoned
CART-89088470,GUEST-100926,2026-02-04T03:56:25,2026-02-04T04:13:21,2319.84,abandoned
CART-00346846,GUEST-100926,2026-03-10T06:12:31,2026-03-10T06:15:10,38.02,abandoned
CART-68498476,GUEST-101972,2026-01-22T15:44:24,2026-01-22T16:04:28,2078.54,abandoned
CART-89184854,CUST-5765,2025-05-30T23:48:00,2025-05-30T23:51:08,486.59,abandoned
CART-65060780,CUST-5565,2025-12-27T16:50:38,2025-12-27T16:51:09,692.58, converted  
CART-22323317,CUST-5565,2026-02-03T05:33:51,2026-02-03T05:48:30,988.86,abandoned
CART-59850221,CUST-7941,2026-03-26T20:16:13,2026-03-26T20:25:04,1278.06,abandoned
CART-14457110,CUST-7941,2026-03-31T17:56:42,2026-03-31T18:05:32,657.98,abandoned
CART-90634084,CUST-6679,2025-06-06T13:36:00,2025-06-06T13:49:19,2683.62,abandoned
CART-89027427,CUST-6679,2025-07-02T19:28:13,2025-07-02T19:42:22,1714.74,abandoned
CART-74470363,CUST-6679,2025-09-03T10:33:45,2025-09-03T10:54:51,0.0,emptied
CART-33090892,CUST-7709,2025-07-27T14:41:11,2025-07-27T14:58:02,1216.29,abandoned
CART-65252063,CUST-7824,2025-09-26T21:31:20,2025-09-26T21:35:36,648.37,abandoned
CART-09297518,CUST-7824,2025-12-20T06:24:13,2025-12-20T06:31:12,1304.07,abandoned
CART-03541924,CUST-7824,2026-01-19T10:10:22,2026-01-19T10:13:37,99.92,abandoned
CART-63320124,CUST-9508,2025-10-13T07:38:48,2025-10-13T07:48:14,0.0,emptied
CART-84912226,CUST-9508,2025-10-31T04:22:17,2025-10-31T04:40:15,5622.21,abandoned
CART-50359495,CUST-9508,2025-12-06T15:48:27,2025-12-06T16:06:06,2813.61,abandoned
CART-90077843,CUST-9508,2026-03-09T13:04:59,2026-03-09T13:23:58,0.0,emptied
CART-05546280,CUST-10693,2025-12-05T17:15:37,2025-12-05T17:15:56,105.9,abandoned
CART-37576201,CUST-10693,2026-01-04T20:09:20,2026-01-04T20:19:19,697.6,abandoned
CART-88506596,CUST-10693,2026-02-23T03:55:29,2026-02-23T04:02:50,1369.32,abandoned
CART-98196525,CUST-5454,2025-11-13T09:20:21,2025-11-13T09:42:51,1790.08,abandoned
CART-20704544,CUST-5454,2026-01-02T09:41:45,2026-01-02T09:56:51,1664.73,abandoned
CART-96378756,CUST-5454,2026-01-26T02:58:44,2026-01-26T03:11:08,1294.98,abandoned
CART-26637996,CUST-8211,2026-01-09T17:52:32,2026-01-09T18:02:20,2406.22,abandoned
CART-91374330,CUST-8211,2026-03-14T08:50:14,2026-03-14T09:01:07,2901.13,abandoned
CART-83209508,CUST-8211,2026-03-25T01:55:20,2026-03-25T02:08:24,1054.51,abandoned
CART-58284072,CUST-8211,2026-04-04T11:51:27,2026-04-04T12:04:15,3698.82,abandoned
CART-79152312,CUST-8211,2026-04-13T11:03:50,2026-04-13T11:34:09,4867.51,converted
CART-74644594,CUST-8211,2026-04-15T04:49:49,2026-04-15T05:20:41,3545.57,abandoned
CART-12608492,GUEST-100563,2025-11-19T12:43:57,2025-11-19T12:49:02,0.0,emptied
CART-99226409,GUEST-101668,2025-11-02T06:28:22,2025-11-02T06:30:10,110.58,abandoned
CART-83601869,GUEST-101668,2026-01-19T16:55:14,2026-01-19T17:14:58,0.0,emptied
CART-45712654,GUEST-100009,2025-11-11T15:44:11,2025-11-11T16:05:35,1682.97,abandoned
CART-69784011,CUST-8396,2026-04-12T04:07:51,2026-04-12T04:12:12,1169.47,abandoned
CART-08931663,CUST-8396,2026-04-13T23:17:11,2026-04-13T23:31:12,968.95,abandoned
CART-85980637,CUST-8396,2026-04-14T07:44:21,2026-04-14T07:52:43,0.0,emptied
CART-18465886,CUST-8396,2026-04-15T00:25:42,2026-04-15T00:46:03,2315.95,abandoned
CART-46851778,GUEST-102858,2025-07-30T17:26:04,2025-07-30T17:36:10,0.0,emptied
CART-94759658,GUEST-102858,2026-01-13T06:06:30,,503.27, converted 
CART-45301365,CUST-6150,2025-07-13T12:40:25,2025-07-13T13:02:13,2674.79,abandoned
CART-52100963,CUST-6150,2025-08-07T04:42:27,2025-08-07T05:04:31,1277.86,abandoned
CART-17284110,CUST-6150,2025-08-27T07:54:29,2025-08-27T08:09:17,1677.27,abandoned
CART-88149006,CUST-6150,2025-09-21T19:45:03,2025-09-21T19:51:59,1714.4,abandoned
CART-67891039,CUST-6842,2026-02-16T04:14:41,2026-02-16T04:22:13,2569.58,abandoned
CART-25451763,CUST-6842,2026-03-24T11:35:25,2026-03-24T12:03:45,5026.06, abandoned  
CART-67707895,CUST-6842,2026-04-07T23:51:24,2026-04-08T00:15:34,3365.48,abandoned
CART-59561151,CUST-6842,2026-04-13T04:42:58,2026-04-13T05:01:44,4206.36,abandoned
CART-73464976,CUST-6842,2026-04-14T06:39:49,2026-04-14T07:22:10,0.0,emptied
CART-30020377,CUST-6842,2026-04-16T06:28:08,2026-04-16T06:57:57,6566.88,abandoned
CART-00655431,CUST-6139,2026-02-27T14:50:54,,1674.46,abandoned
CART-29705416,CUST-6139,2026-03-29T00:47:27,2026-03-29T01:03:24,1425.15,abandoned
CART-99220091,CUST-10718,2026-03-02T23:21:51,2026-03-02T23:35:36,2037.63,abandoned
CART-44006036,CUST-10718,2026-03-18T14:37:09,2026-03-18T14:52:05,1361.64,abandoned
CART-11320516,GUEST-102419,2026-04-13T13:32:55,2026-04-13T13:37:45,726.76,abandoned
CART-23102542,CUST-8180,2026-02-06T10:28:56,2026-02-06T10:33:19,450.53,abandoned
CART-12569092,CUST-8180,2026-03-19T14:09:17,2026-03-19T14:35:16,1245.05,  converted 
CART-49645499,CUST-8180,2026-04-01T23:15:11,2026-04-01T23:16:47,475.14,abandoned
CART-36464692,CUST-8180,2026-04-03T22:27:22,2026-04-03T22:37:31,1184.5, abandoned 
CART-93514534,CUST-7139,2025-09-10T00:24:10,2025-09-10T00:34:39,1497.23,abandoned
CART-25717282,CUST-7139,2025-09-30T08:53:12,2025-09-30T09:04:41,1019.9,Abandoned
CART-79023449,CUST-5586,2025-12-24T16:14:48,2025-12-24T16:24:44,595.58,abandoned
CART-64213555,CUST-5586,2026-03-17T00:42:55,2026-03-17T01:00:30,1811.86,abandoned
CART-82042309,CUST-9436,2026-03-25T05:40:44,2026-03-25T05:55:39,1479.26, abandoned  
CART-86918279,CUST-7351,2025-11-18T22:30:21,2025-11-18T23:10:54,7858.19,abandoned
CART-51706033,CUST-7351,2025-12-09T20:01:29,2025-12-09T20:27:12,4886.81,converted
CART-31727856,CUST-7351,2026-01-02T15:17:56,2026-01-02T15:33:31,0.0,EMPTIED
CART-60975115,CUST-7351,2026-03-31T05:57:22,2026-03-31T06:26:10,6068.33,abandoned
CART-48101088,CUST-7351,2026-04-13T00:09:27,2026-04-13T00:26:43,0.0,emptied
CART-58418402,CUST-7351,2026-04-15T05:09:02,2026-04-15T05:18:23,2407.71, abandoned  
CART-35128880,CUST-9900,2025-10-13T10:31:06,2025-10-13T10:53:29,3313.44,converted
CART-21411799,CUST-9900,2025-11-03T10:28:06,2025-11-03T10:40:27,2272.78,abandoned
CART-95534047,CUST-9900,2025-12-04T04:49:18,2025-12-04T04:56:49,1241.79,  abandoned  
CART-73928323,CUST-9900,2025-12-23T09:57:49,2025-12-23T10:16:43,1895.6,abandoned
CART-21967829,CUST-9900,2026-01-27T21:23:41,2026-01-27T21:28:47,0.0,emptied
CART-11400797,CUST-9900,2026-02-24T01:01:03,2026-02-24T01:24:45,2677.79,abandoned
CART-27608177,CUST-5895,2025-12-09T20:03:25,2025-12-09T20:21:31,1859.76,abandoned
CART-37141515,CUST-5895,2025-12-28T13:38:53,2025-12-28T13:56:13,4380.94,abandoned
CART-11812971,GUEST-103890,2026-02-18T08:34:07,2026-02-18T08:53:13,1389.57,abandoned
CART-29641959,GUEST-102777,2026-03-18T16:22:24,2026-03-18T16:30:25,1820.43,abandoned
CART-87103424,CUST-5122,2026-01-03T19:45:45,2026-01-03T20:02:11,1014.66,converted
CART-96977566,CUST-5122,2026-03-04T01:00:26,2026-03-04T01:12:50,478.65,abandoned
CART-09896609,CUST-9106,2025-12-18T15:28:13,2025-12-18T15:46:36,3053.25,abandoned
CART-45222210,CUST-9106,2026-01-19T04:32:23,2026-01-19T04:43:52,1727.54,abandoned
CART-14144074,CUST-9106,2026-03-07T00:48:08,,2366.75,abandoned
CART-09788424,CUST-9106,2026-04-09T04:55:20,2026-04-09T05:12:11,3122.6,abandoned
CART-06656078,CUST-9106,2026-04-16T13:41:53,2026-04-16T13:55:56,2092.07,abandoned
CART-54898245,CUST-5978,2025-09-09T21:21:30,2025-09-09T21:30:12,848.73,abandoned
CART-80283046,CUST-8073,2026-01-11T07:37:18,2026-01-11T07:51:08,1954.82,abandoned
CART-22382364,CUST-10519,2026-02-13T05:37:24,2026-02-13T05:57:06,4175.39,abandoned
CART-71058920,CUST-10519,2026-04-07T23:42:44,2026-04-07T23:48:22,59.72,abandoned
CART-76404812,CUST-10723,2026-01-20T00:41:25,2026-01-20T00:46:31,411.36,abandoned
CART-30272511,CUST-6844,2025-05-24T02:12:44,2025-05-24T02:30:31,1987.34,abandoned
CART-36877248,CUST-6844,2025-06-26T15:20:38,2025-06-26T15:33:02,2059.55,abandoned
CART-32542491,GUEST-102584,2026-01-31T19:05:30,,600.45,abandoned
CART-35523811,CUST-6147,2025-12-02T15:32:10,2025-12-02T15:44:18,1831.48,abandoned
CART-32213145,GUEST-101747,2025-05-19T14:37:00,2025-05-19T14:57:49,1266.09,abandoned
CART-31808998,GUEST-101747,2025-06-18T12:05:03,2025-06-18T12:27:01,2306.47,abandoned
CART-47801595,GUEST-101747,2025-12-13T23:49:40,2025-12-13T23:51:28,0.0,emptied
CART-52736273,GUEST-100430,2026-01-01T00:51:28,2026-01-01T00:56:54,960.77,abandoned
CART-76977979,CUST-9342,2025-10-23T22:23:20,2025-10-23T22:36:01,1364.5,abandoned
CART-26935245,CUST-9342,2025-11-07T09:22:22,2025-11-07T09:33:36,4053.11,abandoned
CART-62444877,CUST-9342,2025-12-24T19:54:42,2025-12-24T20:00:56,0.0,emptied
CART-93769508,CUST-9342,2026-01-08T11:19:44,2026-01-08T11:25:49,0.0,emptied
