return_item_id,return_id,order_id,product_id,product_name,category,quantity_returned,unit_price,cost_price,refunded_amount
2765,RTN-35834619,ORD-30828922,45,Rustic Chair,Home,1,117.02,79.42,117.02
2766,RTN-35834619,ORD-30828922,53,Durable Shirt,Clothing,5,142.42,61.75,712.1
2767,RTN-35834619,ORD-30828922,528,Illustrated Anthology,Books,4,68.98,29.76,275.92
2768,RTN-35834619,ORD-30828922,594,Modern Guide,Books,2,55.35,33.53,110.7
2769,RTN-35834619,ORD-30828922,753,Classic Jacket,Clothing,1,56.59,29.38,56.59
2770,RTN-35834619,ORD-30828922,786,Illustrated Memoir,Books,5,178.12,101.12,890.6
2771,RTN-35834619,ORD-30828922,1056,Smart Camera,Electronics,2,134.76,91.76,269.52
2772,RTN-48657153,ORD-02124545,37,Durable Shirt,Clothing,3,122.93,81.06,368.79
2773,RTN-48657153,ORD-02124545,52,Cozy Lamp,Home,1,5.87,3.71,5.87
2774,RTN-48657153,ORD-02124545,173,Wireless Headphones,Electronics,1,222.38,98.0,222.38
2775,RTN-48657153,ORD-02124545,249,Compact Headphones,Electronics,1,76.36,30.58,76.36
2776,RTN-48657153,ORD-02124545,373,Elegant Lamp,Home,2,135.39,70.86,270.78
2777,RTN-48657153,ORD-02124545,788,Hardcover Novel,Books,1,135.13,72.27,135.13
2778,RTN-48657153,ORD-02124545,897,Illustrated Novel,Books,3,239.78,136.17,719.34
2779,RTN-48657153,ORD-02124545,1146,Modern Memoir,Books,2,36.9,24.24,73.8
2780,RTN-78054022,ORD-18125582,26,classic shirt,Clothing,3,241.27,163.74,723.81
2781,RTN-78054022,ORD-18125582,342,Wireless Monitor,Electronics,1,12.78,6.68,12.78
2782,RTN-78054022,ORD-18125582,385,Colorful Puzzle,Toys,1,28.93,13.59,28.93
2783,RTN-78054022,ORD-18125582,443,  Interactive Doll  ,Toys,2,242.19,156.81,484.38
2784,RTN-78054022,ORD-18125582,454,Comfortable Jacket,Clothing,6,154.53,69.42,927.18
2785,RTN-78054022,ORD-18125582,463,Wireless Speaker,Electronics,1,69.24,28.52,69.24
2786,RTN-78054022,ORD-18125582,544,Portable Monitor,Electronics,1,140.25,92.14,140.25
2787,RTN-78054022,ORD-18125582,657,Wireless Headphones,Electronics,5,199.58,113.25,997.9
2788,RTN-78054022,ORD-18125582,708,Durable Shirt,Clothing,4,48.79,27.7,195.16
2789,RTN-78054022,ORD-18125582,731,Comfortable Jacket,Clothing,1,230.45,138.9,230.45
2790,RTN-78054022,ORD-18125582,747,Educational Blocks,Toys,3,92.0,55.38,276.0
2791,RTN-78054022,ORD-18125582,847,Rustic Table,Home,3,179.44,91.91,538.32
2792,RTN-78054022,ORD-18125582,970,Modern Lamp,Home,2,199.22,118.14,398.44
2793,RTN-78054022,ORD-18125582,1065,Stylish Jeans,Clothing,6,173.57,85.44,1041.42
2794,RTN-78054022,ORD-18125582,1117,Compact Headphones,Electronics,1,71.81,29.35,71.81
2795,RTN-81019520,ORD-22124637,345,Interactive Doll,Toys,1,183.33,85.58,183.33
2796,RTN-81019520,ORD-22124637,655,Elegant Rug,Home,3,136.75,83.53,410.25
2797,RTN-81019520,ORD-22124637,765,Stylish Shirt,Clothing,2,207.96,96.95,415.92
2798,RTN-81019520,ORD-22124637,1051,Wireless Camera,Electronics,3,125.8,86.95,377.4
2799,RTN-81019520,ORD-22124637,1088,Wireless Monitor,Electronics,3,171.14,118.36,513.42
2800,RTN-81019520,ORD-22124637,1123,  Modern Guide ,Books,1,234.2,109.0,234.2
2801,RTN-62337814,ORD-85197464,345,Interactive Doll,Toys,1,183.33,85.58,183.33
2802,RTN-62337814,ORD-85197464,1133,Cozy Table,Home,2,219.81,142.01,439.62
2803,RTN-18051989,ORD-45778310,353,Durable Sweater,Clothing,1,72.41,41.06,72.41
2804,RTN-18051989,ORD-45778310,516,Colorful Puzzle,Toys,1,96.53,65.89,96.53
2805,RTN-18051989,ORD-45778310,60,rustic rug,Home,1,205.06,110.34,205.06
2806,RTN-18051989,ORD-45778310,813,Elegant Lamp,Home,2,230.86,115.5,461.72
2807,RTN-42066885,ORD-24470507,671,Classic Guide,Books,2,143.56,73.12,287.12
2808,RTN-42066885,ORD-24470507,1067,Portable Monitor,Electronics,1,15.42,6.67,15.42
2809,RTN-20168970,ORD-11946208,916,Compact Headphones,Electronics,3,222.38,149.21,667.14
2810,RTN-47136638,ORD-15054388,37,Durable Shirt,Clothing,5,122.93,81.06,614.65
2811,RTN-47136638,ORD-15054388,293,Portable Monitor,Electronics,2,241.84,112.35,483.68
2812,RTN-47136638,ORD-15054388,767,Rustic Lamp,Home,6,49.69,24.19,298.14
2813,RTN-47136638,ORD-15054388,833,Elegant Chair,Home,5,123.74,71.66,618.7
2814,RTN-47136638,ORD-15054388,1145,Elegant Rug,Home,4,179.82,82.21,719.28
2815,RTN-49274662,ORD-20052944,181,Hardcover Guide,Books,1,137.35,87.84,137.35
2816,RTN-49274662,ORD-20052944,265,Compact Monitor,Electronics,1,13.53,5.68,13.53
2817,RTN-49274662,ORD-20052944,303,Colorful Car,Toys,1,178.64,87.52,178.64
2818,RTN-49274662,ORD-20052944,581,Illustrated Novel,Books,1,115.75,53.57,115.75
2819,RTN-49274662,ORD-20052944,1049,Compact Camera,Electronics,1,78.54,46.51,78.54
2820,RTN-49274662,ORD-20052944,1095,Portable Monitor,Electronics,1,121.6,79.81,121.6
2821,RTN-58584044,ORD-30937733,94,Compact Monitor,Electronics,1,176.37,111.13,176.37
2822,RTN-58584044,ORD-30937733,173,Wireless Headphones,Electronics,3,222.38,98.0,667.14
2823,RTN-58584044,ORD-30937733,204,Smart Monitor,Electronics,2,167.17,91.22,334.34
2824,RTN-58584044,ORD-30937733,1016,Cozy Lamp,Home,3,20.53,10.34,61.59
2825,RTN-58584044,ORD-30937733,1049,Compact Camera,Electronics,3,78.54,46.51,235.62
2826,RTN-58584044,ORD-30937733,1092,Portable Speaker,Electronics,3,98.99,48.94,296.97
2827,RTN-58584044,ORD-30937733,1248,Compact Monitor,Electronics,1,128.15,51.98,128.15
2828,RTN-28356599,ORD-14779953,336,Interactive Blocks,Toys,3,24.14,13.74,72.42
2829,RTN-28356599,ORD-14779953,554,colorful puzzle,Toys,2,131.24,58.76,262.48
2830,RTN-28356599,ORD-14779953,1105,Classic Sweater,Clothing,2,242.51,111.68,485.02
2831,RTN-28356599,ORD-14779953,1148,Classic Guide,Books,1,156.33,105.08,156.33
2832,RTN-94899014,ORD-47336283,1129,Compact Monitor,Electronics,1,100.18,67.41,100.18
2833,RTN-94899014,ORD-47336283,769,Compact Speaker,Electronics,1,242.58,98.64,242.58
2834,RTN-85363880,ORD-96082925,279,Compact Camera,Electronics,2,45.34,22.52,90.68
2835,RTN-85363880,ORD-96082925,1282,Cozy Lamp,Home,1,221.53,103.54,221.53
2836,RTN-26233928,ORD-96082925,882,Elegant Rug,Home,1,122.97,72.33,122.97
2837,RTN-66781462,ORD-29016260,991,Wireless Speaker,Electronics,2,231.59,104.86,463.18
2838,RTN-66781462,ORD-29016260,187,Modern Lamp,Home,2,125.12,84.19,250.24
2839,RTN-66781462,ORD-29016260,65,Elegant Table,Home,1,225.38,103.0,225.38
2840,RTN-66781462,ORD-29016260,316,Cozy Table,Home,1,57.43,37.24,57.43
2841,RTN-66781462,ORD-29016260,214,Elegant Table,Home,3,218.28,136.15,654.84
2842,RTN-87552385,ORD-12156544,811,Interactive Doll,Toys,1,184.9,114.1,184.9
2843,RTN-87552385,ORD-12156544,948,Classic Anthology,Books,4,201.57,96.07,806.28
2844,RTN-87552385,ORD-12156544,260,Illustrated Memoir,Books,1,24.34,14.14,24.34
2845,RTN-87552385,ORD-12156544,932,  Durable Jacket  ,Clothing,1,172.6,96.96,172.6
2846,RTN-87552385,ORD-12156544,821,EDUCATIONAL DOLL,Toys,6,22.55,14.27,135.3
2847,RTN-87552385,ORD-12156544,326,Cozy Rug,Home,4,203.16,101.42,812.64
2848,RTN-87552385,ORD-12156544,1162,Modern Lamp,Home,1,212.23,140.09,212.23
2849,RTN-87552385,ORD-12156544,1228,Cozy Lamp,Home,3,116.02,80.62,348.06
2850,RTN-87552385,ORD-12156544,920,Rustic Chair,Home,3,20.29,13.6,60.87
2851,RTN-87552385,ORD-12156544,1121,Comfortable Jacket,Clothing,6,132.88,86.2,797.28
2852,RTN-86509714,ORD-48423767,994,Smart Headphones,Electronics,1,29.03,18.04,29.03
2853,RTN-86509714,ORD-48423767,181,Hardcover Guide,Books,2,137.35,87.84,274.7
2854,RTN-35235746,ORD-77466281,221,Elegant Lamp,Home,3,95.34,46.35,286.02
2855,RTN-35235746,ORD-77466281,494,Classic Shirt,Clothing,3,130.8,78.89,392.4
2856,RTN-35235746,ORD-77466281,510,Stylish Sweater,Clothing,4,202.52,123.39,810.08
2857,RTN-35235746,ORD-77466281,1018,Modern Anthology,Books,2,200.98,137.39,401.96
2858,RTN-35235746,ORD-77466281,1178,Stylish Shirt,Clothing,5,134.18,79.73,670.9
2859,RTN-54197364,ORD-99865782,1041,Cozy Lamp,Home,1,74.74,37.77,74.74
2860,RTN-61694496,ORD-14615423,294,Wireless Camera,Electronics,1,126.25,83.92,126.25
2861,RTN-61694496,ORD-14615423,986, Modern Novel  ,Books,1,141.64,64.81,141.64
2862,RTN-61694496,ORD-14615423,1120,Illustrated Memoir,Books,1,236.07,145.72,236.07
2863,RTN-61694496,ORD-14615423,22,Educational Doll,Toys,1,96.61,43.33,96.61
2864,RTN-40422038,ORD-58643391,96,Modern Memoir,Books,2,235.66,108.29,471.32
2865,RTN-40422038,ORD-58643391,986,Modern Novel,Books,2,141.64,64.81,283.28
2866,RTN-40422038,ORD-58643391,1279,Hardcover Anthology,Books,4,52.0,31.38,208.0
2867,RTN-33265473,ORD-23604931,209,Stylish Shirt,Clothing,1,135.48,63.54,135.48
2868,RTN-33265473,ORD-23604931,470,Colorful Doll,Toys,1,96.11,60.06,96.11
2869,RTN-33265473,ORD-23604931,746,Classic Anthology,Books,1,9.86,4.3,9.86
2870,RTN-22055194,ORD-21727150,1260,Modern Memoir,Books,1,25.56,15.1,25.56
2871,RTN-22055194,ORD-21727150,689,Educational Car,Toys,1,45.57,19.28,45.57
2872,RTN-22055194,ORD-21727150,1145,Elegant Rug,Home,1,179.82,82.21,179.82
2873,RTN-22055194,ORD-21727150,411,Educational Blocks,Toys,1,249.44,135.9,249.44
2874,RTN-22055194,ORD-21727150,355,Colorful Car,Toys,3,105.02,51.46,315.06
2875,RTN-22055194,ORD-21727150,1242,Portable Monitor,Electronics,2,145.4,82.84,290.8
2876,RTN-22055194,ORD-21727150,661,Illustrated Anthology,Books,1,192.49,102.27,192.49
2877,RTN-57103195,ORD-31750057,16,Modern Chair,Home,2,58.73,41.07,117.46
2878,RTN-57103195,ORD-31750057,504,Educational Puzzle,Toys,1,247.4,156.99,247.4
2879,RTN-57103195,ORD-31750057,584,Wireless Headphones,Electronics,2,184.01,126.05,368.02
2880,RTN-57103195,ORD-31750057,899,Educational Doll,Toys,3,22.45,13.11,67.35
2881,RTN-57103195,ORD-31750057,979,Compact Camera,Electronics,1,20.49,9.88,20.49
2882,RTN-34418340,ORD-84195285,114,Smart Monitor,Electronics,1,122.28,61.41,122.28
2883,RTN-34418340,ORD-84195285,199,Fun Blocks,Toys,2,12.09,5.83,24.18
2884,RTN-34418340,ORD-84195285,499,Comfortable Sweater,Clothing,1,35.02,23.91,35.02
2885,RTN-34418340,ORD-84195285,1079,Colorful Car,Toys,1,60.34,31.51,60.34
2886,RTN-94121722,ORD-17989458,484,Stylish Shirt,Clothing,1,125.55,52.48,125.55
2887,RTN-94121722,ORD-17989458,1230,Durable Jeans,Clothing,1,30.78,17.08,30.78
2888,RTN-14947809,ORD-97097224,93,Stylish Jacket,Clothing,1,157.23,74.14,157.23
2889,RTN-14947809,ORD-97097224,649,Durable Jacket,Clothing,2,33.11,16.68,66.22
2890,RTN-83520499,ORD-06019877,28,Stylish Jacket,Clothing,2,87.83,50.63,175.66
2891,RTN-83520499,ORD-06019877,78,Cozy Table,Home,5,155.1,95.51,775.5
2892,RTN-83520499,ORD-06019877,82,Stylish Jeans,Clothing,4,98.84,44.07,395.36
2893,RTN-83520499,ORD-06019877,239,Illustrated Memoir,Books,4,219.16,124.12,876.64
2894,RTN-83520499,ORD-06019877,379,Compact Speaker,Electronics,2,127.47,67.58,254.94
2895,RTN-83520499,ORD-06019877,448,Smart Camera,Electronics,3,25.19,15.1,75.57
2896,RTN-83520499,ORD-06019877,535,Portable Speaker,Electronics,1,80.55,41.82,80.55
2897,RTN-29636545,ORD-24533280,144,Interactive Car,Toys,1,233.55,154.35,233.55
2898,RTN-29636545,ORD-24533280,255,Smart Headphones,Electronics,1,15.73,7.23,15.73
2899,RTN-29636545,ORD-24533280,259,Cozy Rug,Home,2,126.57,69.52,253.14
2900,RTN-29636545,ORD-24533280,386, Modern Anthology ,Books,2,12.26,5.91,24.52
2901,RTN-29636545,ORD-24533280,475,  Portable Camera  ,Electronics,2,98.83,43.98,197.66
2902,RTN-29636545,ORD-24533280,476,Interactive Doll,Toys,2,83.84,44.01,167.68
2903,RTN-29636545,ORD-24533280,499,Comfortable Sweater,Clothing,1,35.02,23.91,35.02
2904,RTN-29636545,ORD-24533280,1077,Compact Monitor,Electronics,1,191.76,117.25,191.76
2905,RTN-68734493,ORD-69452480,271,Rustic Table,Home,2,249.33,160.36,498.66
2906,RTN-68734493,ORD-69452480,569,Stylish Jeans,Clothing,3,225.42,144.64,676.26
2907,RTN-68734493,ORD-69452480,581,Illustrated Novel,Books,3,115.75,53.57,347.25
2908,RTN-68734493,ORD-69452480,623,Compact Monitor,Electronics,5,39.41,24.24,197.05
2909,RTN-68734493,ORD-69452480,763, Cozy Lamp ,Home,4,192.64,123.17,770.56
2910,RTN-68734493,ORD-69452480,829,Rustic Lamp,Home,3,97.27,65.35,291.81
2911,RTN-68734493,ORD-69452480,868,Compact Speaker,Electronics,1,168.41,109.7,168.41
2912,RTN-68734493,ORD-69452480,967,Stylish Jacket,Clothing,1,242.04,144.79,242.04
2913,RTN-68734493,ORD-69452480,1050,Smart Monitor,Electronics,3,48.95,32.9,146.85
2914,RTN-64426100,ORD-49592868,88,Fun Car,Toys,1,150.01,89.84,150.01
2915,RTN-64426100,ORD-49592868,528,Illustrated Anthology,Books,1,68.98,29.76,68.98
2916,RTN-64426100,ORD-49592868,919,Modern Anthology,Books,1,247.62,142.34,247.62
2917,RTN-64426100,ORD-49592868,1225,Hardcover Novel,Books,1,11.83,7.56,11.83
2918,RTN-64426100,ORD-49592868,1274,Smart Camera,Electronics,1,51.92,33.48,51.92
2919,RTN-64426100,ORD-49592868,1284,Fun Doll,Toys,3,244.63,128.96,733.89
2920,RTN-57427518,ORD-87549395,724,Modern Memoir,Books,2,224.65,147.96,449.3
2921,RTN-57427518,ORD-87549395,743,Rustic Chair,Home,1,197.41,96.73,197.41
2922,RTN-57427518,ORD-87549395,767,Rustic Lamp,Home,1,49.69,24.19,49.69
2923,RTN-57427518,ORD-87549395,968,  Elegant Chair ,Home,1,124.19,82.66,124.19
2924,RTN-57427518,ORD-87549395,974,Elegant Table,Home,3,227.26,133.06,681.78
2925,RTN-81956674,ORD-05440944,84,Durable Shirt,Clothing,2,226.69,130.4,453.38
2926,RTN-81956674,ORD-05440944,124,Elegant Rug,Home,1,163.67,110.07,163.67
2927,RTN-81956674,ORD-05440944,228,Hardcover Anthology,Books,1,24.97,14.96,24.97
2928,RTN-81956674,ORD-05440944,265,Compact Monitor,Electronics,1,13.53,5.68,13.53
2929,RTN-81956674,ORD-05440944,402,Educational Puzzle,Toys,1,238.49,128.42,238.49
2930,RTN-81956674,ORD-05440944,739,Hardcover Memoir,Books,2,108.87,57.24,217.74
2931,RTN-81956674,ORD-05440944,787,Rustic Rug,Home,2,138.19,68.69,276.38
2932,RTN-81956674,ORD-05440944,858,Rustic Table,Home,3,27.09,13.47,81.27
2933,RTN-81956674,ORD-05440944,1192,Elegant Lamp,Home,3,45.7,20.37,137.1
2934,RTN-81956674,ORD-05440944,1197,Colorful Puzzle,Toys,3,70.62,41.98,211.86
2935,RTN-58366630,ORD-41107497,851,Modern Guide,Books,3,109.75,69.46,329.25
2936,RTN-58366630,ORD-41107497,434,Elegant Rug,Home,3,56.42,35.05,169.26
2937,RTN-09145160,ORD-85721992,146,Modern Table,Home,5,247.16,157.62,1235.8
2938,RTN-09145160,ORD-85721992,178,Compact Speaker,Electronics,7,17.39,8.7,121.73
2939,RTN-09145160,ORD-85721992,858,Rustic Table,Home,5,27.09,13.47,135.45
2940,RTN-09145160,ORD-85721992,912,Durable Shirt,Clothing,3,143.97,72.37,431.91
2941,RTN-09145160,ORD-85721992,1167,Cozy Lamp,Home,4,210.06,93.71,840.24
2942,RTN-75288316,ORD-94813678,151,Fun Puzzle,Toys,3,62.52,37.84,187.56
2943,RTN-75288316,ORD-94813678,240,Fun Blocks,Toys,2,25.55,11.45,51.1
2944,RTN-75288316,ORD-94813678,290,Wireless Camera,Electronics,1,236.62,155.99,236.62
2945,RTN-75288316,ORD-94813678,412,Elegant Lamp,Home,6,208.67,129.18,1252.02
2946,RTN-75288316,ORD-94813678,630,Modern Anthology,Books,5,242.77,130.09,1213.85
2947,RTN-75288316,ORD-94813678,683,Smart Camera,Electronics,1,62.33,37.43,62.33
2948,RTN-75288316,ORD-94813678,688,Classic Memoir,Books,3,199.2,132.7,597.6
2949,RTN-75288316,ORD-94813678,707,Modern Anthology,Books,3,154.91,108.06,464.73
2950,RTN-75288316,ORD-94813678,853,Durable Jacket,Clothing,2,141.64,78.59,283.28
2951,RTN-75288316,ORD-94813678,940,Hardcover Anthology,Books,6,196.72,92.63,1180.32
2952,RTN-75288316,ORD-94813678,1117,Compact Headphones,Electronics,3,71.81,29.35,215.43
2953,RTN-75288316,ORD-94813678,1215,Rustic Rug,Home,1,201.43,105.55,201.43
2954,RTN-75288316,ORD-94813678,1264,Cozy Rug,Home,3,148.36,82.06,445.08
2955,RTN-75288316,ORD-94813678,1273,Portable Camera,Electronics,5,234.38,125.01,1171.9
2956,RTN-86682984,ORD-13886213,463,WIRELESS SPEAKER,Electronics,2,69.24,28.52,138.48
2957,RTN-05578208,ORD-56735204,11,Educational Doll,Toys,1,45.03,23.14,45.03
2958,RTN-05578208,ORD-56735204,137,Educational Doll,Toys,2,81.13,32.78,162.26
2959,RTN-05578208,ORD-56735204,174,Modern Guide,Books,2,221.93,132.38,443.86
2960,RTN-05578208,ORD-56735204,264,Portable Camera,Electronics,1,130.71,81.69,130.71
2961,RTN-05578208,ORD-56735204,422,smart camera,Electronics,1,212.15,124.15,212.15
2962,RTN-05578208,ORD-56735204,754,Portable Speaker,Electronics,1,11.46,5.95,11.46
2963,RTN-05578208,ORD-56735204,1210,Classic Jeans,Clothing,3,183.45,112.35,550.35
2964,RTN-05578208,ORD-56735204,1277,SMART MONITOR,Electronics,2,46.77,21.43,93.54
2965,RTN-92386848,ORD-66289268,159,Modern Anthology,Books,2,116.92,57.37,233.84
2966,RTN-92386848,ORD-66289268,606,Modern Memoir,Books,1,200.98,119.51,200.98
2967,RTN-92386848,ORD-66289268,1282,Cozy Lamp,Home,2,221.53,103.54,443.06
2968,RTN-84565357,ORD-17837959,638,Compact Monitor,Electronics,1,63.21,40.16,63.21
2969,RTN-84565357,ORD-17837959,920,Rustic Chair,Home,1,20.29,13.6,20.29
2970,RTN-84565357,ORD-17837959,1149,Interactive Puzzle,Toys,1,7.53,3.31,7.53
2971,RTN-81854942,ORD-18823481,757,Stylish Jacket,Clothing,1,13.61,6.9,13.61
2972,RTN-81854942,ORD-18823481,833,Elegant Chair,Home,1,123.74,71.66,123.74
2973,RTN-81854942,ORD-18823481,1150,Rustic Table,Home,1,178.57,110.86,178.57
2974,RTN-60278167,ORD-46689136,64,Illustrated Novel,Books,2,151.16,76.14,302.32
2975,RTN-60278167,ORD-46689136,228,Hardcover Anthology,Books,3,24.97,14.96,74.91
2976,RTN-60278167,ORD-46689136,270,Classic Shirt,Clothing,1,54.04,23.82,54.04
2977,RTN-60278167,ORD-46689136,351,Classic Jeans,Clothing,2,204.87,126.91,409.74
2978,RTN-60278167,ORD-46689136,526,Durable Shirt,Clothing,1,221.03,111.7,221.03
2979,RTN-60278167,ORD-46689136,611,Educational Blocks,Toys,3,132.18,80.16,396.54
2980,RTN-60278167,ORD-46689136,1121,Comfortable Jacket,Clothing,1,132.88,86.2,132.88
2981,RTN-49795816,ORD-05731245,947,Wireless Camera,Electronics,2,239.26,126.7,478.52
2982,RTN-93888983,ORD-69356278,665,Fun Blocks,Toys,4,56.46,35.14,225.84
2983,RTN-93888983,ORD-69356278,702,Rustic Table,Home,4,198.44,102.07,793.76
2984,RTN-93888983,ORD-69356278,902,Colorful Blocks,Toys,5,86.42,39.71,432.1
2985,RTN-93888983,ORD-69356278,1140,Hardcover Memoir,Books,3,219.72,150.16,659.16
2986,RTN-24192378,ORD-84594816,5,Cozy Chair,Home,1,43.09,29.61,43.09
2987,RTN-24192378,ORD-84594816,514,Classic Jeans,Clothing,1,230.1,150.32,230.1
2988,RTN-24192378,ORD-84594816,787,Rustic Rug,Home,2,138.19,68.69,276.38
2989,RTN-06860117,ORD-27860565,1252,Cozy Lamp,Home,1,33.09,14.22,33.09
2990,RTN-76368884,ORD-06852982,341,Fun Puzzle,Toys,3,108.81,66.39,326.43
2991,RTN-76368884,ORD-06852982,966,Classic Novel,Books,4,211.09,132.59,844.36
2992,RTN-56373674,ORD-49568342,301,Interactive Doll,Toys,2,153.53,85.16,307.06
2993,RTN-38121944,ORD-26093530,37,Durable Shirt,Clothing,1,122.93,81.06,122.93
2994,RTN-38121944,ORD-26093530,45,Rustic Chair,Home,1,117.02,79.42,117.02
2995,RTN-38121944,ORD-26093530,49,Classic Jacket,Clothing,1,222.98,138.86,222.98
2996,RTN-38121944,ORD-26093530,835,Classic Sweater,Clothing,2,125.03,77.93,250.06
2997,RTN-38121944,ORD-26093530,910,Fun Blocks,Toys,5,135.52,70.5,677.6
2998,RTN-38121944,ORD-26093530,1190,Compact Speaker,Electronics,4,56.26,33.45,225.04
2999,RTN-15778828,ORD-38572665,598,Cozy Rug,Home,5,14.65,8.04,73.25
3000,RTN-15778828,ORD-38572665,659,Illustrated Memoir,Books,1,169.96,95.25,169.96
3001,RTN-15778828,ORD-38572665,799,Comfortable Jacket,Clothing,1,182.67,102.2,182.67
3002,RTN-15778828,ORD-38572665,1050,Smart Monitor,Electronics,2,48.95,32.9,97.9
3003,RTN-15778828,ORD-38572665,1126,Modern Rug,Home,5,241.01,159.99,1205.05
3004,RTN-15778828,ORD-38572665,1252,Cozy Lamp,Home,4,33.09,14.22,132.36
3005,RTN-15778828,ORD-38572665,1256,  Modern Novel  ,Books,2,17.71,8.36,35.42
3006,RTN-01000164,ORD-22901926,492,Cozy Lamp,Home,1,27.15,17.44,27.15
3007,RTN-01000164,ORD-22901926,794,Comfortable Shirt,Clothing,1,51.95,21.28,51.95
3008,RTN-01000164,ORD-22901926,1232,Wireless Speaker,Electronics,1,109.1,47.9,109.1
3009,RTN-01000164,ORD-22901926,807,Illustrated Guide,Books,2,248.39,121.85,496.78
3010,RTN-01000164,ORD-22901926,418,Elegant Rug,Home,1,115.15,60.9,115.15
3011,RTN-01000164,ORD-22901926,411,Educational Blocks,Toys,1,249.44,135.9,249.44
3012,RTN-01000164,ORD-22901926,48,Cozy Lamp,Home,1,168.63,95.51,168.63
3013,RTN-01000164,ORD-22901926,897,Illustrated Novel,Books,3,239.78,136.17,719.34
3014,RTN-53688300,ORD-09004869,409,Wireless Speaker,Electronics,2,68.39,37.83,136.78
3015,RTN-53688300,ORD-09004869,432, Illustrated Memoir ,Books,1,138.86,96.78,138.86
3016,RTN-53688300,ORD-09004869,453,Smart Camera,Electronics,2,220.84,97.42,441.68
3017,RTN-53688300,ORD-09004869,507,Portable Camera,Electronics,1,192.88,134.99,192.88
3018,RTN-53688300,ORD-09004869,936,Colorful Puzzle,Toys,4,159.18,91.28,636.72
3019,RTN-53688300,ORD-09004869,1004,Fun Car,Toys,5,135.12,73.48,675.6
3020,RTN-53688300,ORD-09004869,1072,Fun Puzzle,Toys,4,205.8,129.44,823.2
3021,RTN-53688300,ORD-09004869,1150,Rustic Table,Home,1,178.57,110.86,178.57
3022,RTN-33889281,ORD-05156712,335,Interactive Doll,Toys,1,191.66,115.78,191.66
3023,RTN-99292498,ORD-17306819,71,Modern Table,Home,2,170.53,94.36,341.06
3024,RTN-99292498,ORD-17306819,173,Wireless Headphones,Electronics,1,222.38,98.0,222.38
3025,RTN-99292498,ORD-17306819,223,Rustic Chair,Home,1,153.23,84.34,153.23
3026,RTN-99292498,ORD-17306819,269,Modern Lamp,Home,2,69.14,33.05,138.28
3027,RTN-99292498,ORD-17306819,308,Portable Camera,Electronics,2,107.6,56.37,215.2
3028,RTN-99292498,ORD-17306819,725,Smart Speaker,Electronics,3,98.75,62.86,296.25
3029,RTN-99292498,ORD-17306819,1135,Modern Novel,Books,3,191.68,113.55,575.04
3030,RTN-99292498,ORD-17306819,1137,Fun Puzzle,Toys,6,43.67,24.23,262.02
3031,RTN-23193524,ORD-85975727,199,Fun Blocks,Toys,2,12.09,5.83,24.18
3032,RTN-23193524,ORD-85975727,520,Comfortable Shirt,Clothing,1,213.44,134.73,213.44
3033,RTN-23193524,ORD-85975727,561,Illustrated Memoir,Books,1,17.16,11.26,17.16
3034,RTN-23193524,ORD-85975727,1046,Rustic Table,Home,1,179.01,112.16,179.01
3035,RTN-64097755,ORD-76654297,270,Classic Shirt,Clothing,1,54.04,23.82,54.04
3036,RTN-64097755,ORD-76654297,1243,Modern Rug,Home,1,191.68,105.7,191.68
3037,RTN-68706714,ORD-18185609,78,COZY TABLE,Home,3,155.1,95.51,465.3
3038,RTN-68706714,ORD-18185609,241,Educational Car,Toys,3,27.47,18.49,82.41
3039,RTN-68706714,ORD-18185609,686,Educational Car,Toys,1,165.15,84.16,165.15
3040,RTN-68706714,ORD-18185609,1005,Modern Rug,Home,3,25.36,15.87,76.08
3041,RTN-68706714,ORD-18185609,1243,Modern Rug,Home,1,191.68,105.7,191.68
3042,RTN-68706714,ORD-18185609,1260,Modern Memoir,Books,3,25.56,15.1,76.68
3043,RTN-19139750,ORD-33073893,7,Portable Speaker,Electronics,1,243.41,125.01,243.41
3044,RTN-19139750,ORD-33073893,193,Hardcover Memoir,Books,1,21.45,13.93,21.45
3045,RTN-44180059,ORD-55675726,1176,Interactive Puzzle,Toys,2,190.34,122.45,380.68
3046,RTN-30335719,ORD-91128614,292,Durable Shirt,Clothing,1,127.2,62.65,127.2
3047,RTN-30335719,ORD-91128614,633,STYLISH SWEATER,Clothing,1,179.04,112.48,179.04
3048,RTN-30335719,ORD-91128614,660,Fun Puzzle,Toys,2,92.64,51.03,185.28
3049,RTN-36707590,ORD-91128614,1156,Smart Speaker,Electronics,1,244.74,134.55,244.74
3050,RTN-25622725,ORD-01029355,290,Wireless Camera,Electronics,1,236.62,155.99,236.62
3051,RTN-25622725,ORD-01029355,385,Colorful Puzzle,Toys,1,28.93,13.59,28.93
3052,RTN-25622725,ORD-01029355,662,Portable Headphones,Electronics,2,135.7,59.83,271.4
3053,RTN-88865562,ORD-09747106,86,Rustic Table,Home,1,58.76,31.19,58.76
3054,RTN-88865562,ORD-09747106,143,Interactive Doll,Toys,1,114.4,62.38,114.4
3055,RTN-01148197,ORD-59122254,26,Classic Shirt,Clothing,1,241.27,163.74,241.27
3056,RTN-01148197,ORD-59122254,627,Durable Jacket,Clothing,5,134.94,55.94,674.7
3057,RTN-01148197,ORD-59122254,885,Compact Camera,Electronics,2,210.98,105.86,421.96
